smiles,logp,sas
NC(=O)CC(N)C(=O)O,-1.7262999999999993,2.5155429662568043
CCS(=O)(=O)CC,0.44100000000000006,2.399035351229962
Oc1ccncc1,0.7871999999999999,2.1524866634471564
Cc1cc(=O)[nH]c(=O)[nH]1,-0.6283800000000004,2.7035914687640172
OC1COC(O)C(O)C1O,-2.582300000000001,3.803178130075681
CC(C)CBr,2.0373,2.26564236830235
Sc1ncnc2nccnc12,0.7084999999999999,3.0678455286049218
NS(=O)(=O)c1ccccc1,0.33399999999999996,1.3692232128293593
CN(C)C(=S)SSC(=S)N(C)C,2.0608,3.550581561407837
CC1CNC(C)CN1,-0.04380000000000006,3.8319041934931937
O=C(O)c1cccc(I)c1,1.9894,1.7153360333421812
COc1ncnc2nccnc12,0.42839999999999984,2.5086861767924535
CSc1cnc2ncncc2n1,1.1417,2.960652330638606
CCCc1cc(=O)[nH]c(=S)[nH]1,1.38499,2.683909567066461
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,4.2434,2.7052943508743237
O=C(O)COc1ccc(Cl)cc1Cl,2.4568000000000003,1.5851667829758593
CCCC(Cl)Cl,2.5902000000000003,2.8829890098246214
COC(=O)c1ccccc1O,1.1787999999999998,1.4617049516818454
CNc1ccccc1C(=O)O,1.4264999999999999,1.5383249516818456
CCOc1ccccc1,2.0853,1.041975344503662
NCCc1ccc(O)cc1,0.8934,1.6249149710711173
CC(=O)CC(=O)CC(C)C,1.5807,2.2964164435985897
CC1CCCCC1C,2.832600000000001,2.531171326360326
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.8010000000000004,2.279833681655699
CC(Oc1cccc(Cl)c1)C(=O)O,2.1919000000000004,2.113150293455659
COC(=O)c1ccc(OC)cc1,1.4818,1.2006534495197254
CCOc1ccc(NC(N)=O)cc1,1.5758999999999999,1.4659705192395958
CCCCCCl,2.415400000000001,1.848809394440007
CCCCCCCCC(=O)O,2.821600000000001,1.5080295670664619
Nc1cnn(-c2ccccc2)c(=O)c1Cl,1.4680999999999997,2.0482133385841355
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.8596000000000001,1.953467543379018
CC(=O)Nc1ccc(OC(C)=O)cc1,1.5702999999999998,1.51022916868809
Oc1ccc2c(c1)CCCC2,2.271,1.7924589901433823
Cc1ccc(C(C)C)cc1O,2.824020000000001,1.7676024583131458
CC12CCC(C1)C(C)(C)C2=O,2.401700000000001,4.468363174300751
CC1CCC(C(C)C)C(=O)C1,2.6477000000000013,3.288588917102704
Cc1cc(C)c2ccccc2n1,2.8516400000000015,1.5393397514530864
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],2.9502000000000006,2.876909620923021
CCCC(C)Cl,2.4138,2.9703813115132114
COC(=O)C1C2C=CC(C2)C1C(=O)OC,0.7706999999999999,4.261749909016099
CCCCNC(=O)NS(=O)(=O)c1ccccc1,1.4746000000000001,1.74067443781437
CCCCc1c(C)nc(NCC)nc1O,2.2650200000000003,2.4309593852204276
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,2.4359,2.486937631307322
O=C1C=CC(O)(c2cc(O)ccc2O)C=C1,0.9804999999999997,2.9449928809427384
CCCCCCc1ccc(O)cc1O,3.220600000000001,1.8658581004850383
O=C(Nc1ccccc1)c1ccccc1I,3.5435000000000008,1.452404997087461
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.148200000000004,2.542561311435371
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,1.74462,2.7952944446079933
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,6.495500000000002,2.639108819177604
CCC(Cl)CC,2.4138,2.8144320867477006
O=C(O)c1ccccc1-c1ccccc1C(=O)O,2.750000000000001,1.5558628106073016
O=C(Oc1ccccc1)c1ccccc1,2.905800000000001,1.2211645873353856
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,2.2970000000000006,2.414946581840555
CN(C)CCN(Cc1cccs1)c1ccccn1,2.7113000000000005,2.280833473329192
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,1.9879999999999998,2.6126356648790647
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.6254,3.393643152883829
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.217000000000003,2.6825947099719016
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,3.1641200000000014,2.945829842498176
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,1.3295999999999997,4.125948243995144
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,4.067600000000002,2.749287966567655
CCC(C)(C)Cl,2.4138,2.3925518500613077
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,2.6949000000000005,2.2380127184683616
C=CC(c1ccc(O)cc1)C(C=C)c1ccc(O)cc1,4.337200000000004,3.283220746471237
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,4.785200000000004,2.8163482189987104
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,3.388600000000002,4.3309093257913345
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,4.483900000000005,4.5595428512014
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.580200000000004,2.206637326798349
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,5.206200000000006,4.170810286267398
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,3.8826000000000027,4.228241145685883
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,3.005600000000001,2.6586410657052237
CC(Cl)C(C)(C)Cl,2.631100000000001,3.2985051189818986
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,5.713900000000006,5.243980457913537
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,6.620600000000001,1.9011354781616259
CCOC(=O)c1ccc(N)cc1,1.4455,1.4519485544148303
CC(=O)Oc1ccccc1C(=O)O,1.3100999999999998,1.580039750008826
Cc1cc(=O)n(-c2ccccc2)n1C,1.4844199999999999,2.1527007040353325
CCNc1nc(Cl)nc(NC(C)C)n1,1.7770999999999997,2.444243338728576
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.7003999999999997,2.3862881857685423
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0869000000000018,1.752230689642241
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,0.07349999999999995,2.937780493460851
CCCCCCCl,2.805500000000001,1.7994745986698266
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.7695999999999998,2.141492579888153
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.1538000000000013,2.120641301464312
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,3.8792000000000035,3.9027311282485204
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.644400000000001,3.615610897085907
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.2711000000000023,2.5031491779542367
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.5847200000000026,2.986167495560716
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,3.560100000000001,2.296598021381323
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.1218000000000004,3.406188937520799
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.718100000000002,3.114646195222684
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,3.251100000000002,3.874043817431197
CCCCCBr,2.5715000000000012,1.986665163670775
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,6.495500000000002,2.093415719331487
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,5.682800000000001,5.9103137136836965
CC=CCC,1.9725,2.880495837909665
CCCCCCBr,2.9616000000000016,1.9155636674957393
BrC1CCCCC1,2.7140000000000013,2.4144766634471555
FC(F)(F)C(Cl)Br,2.5084999999999997,3.453388195904976
FC(F)(Cl)C(F)(F)Cl,2.6496,2.7649576376834624
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.644400000000001,3.615610897085907
CCCCCCCCl,3.1956000000000016,1.7700565820631713
CCCCCCCI,3.3918000000000026,2.105964274370862
C=C(Cl)Cl,1.9352,3.238413431083364
ClC=CCl,1.9352,3.9409692003141332
IC=CI,2.3276000000000003,4.605107661852594
C1=CCCC1,1.7265,2.733714536134517
ClC=C(Cl)Cl,2.5017000000000005,3.64463117949116
ClC(Cl)=C(Cl)Cl,3.0682,3.2274972811566185
C=CCCl,1.4112,3.1009384310833648
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.452700000000001,6.010841138738263
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,5.270200000000002,5.881574064323066
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4.481400000000002,6.111840025946486
C=CCBr,1.5673,3.3858461233910573
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,4.5523,3.638872131169024
ClC(Cl)=CC(Cl)=C(Cl)Cl,4.1909,4.069832902330452
Fc1ccccc1,1.8257,1.0
C=CCCCC,2.3626000000000005,2.0843757405938526
Clc1ccccc1,2.34,1.0
Fc1ccc(I)cc1,2.430300000000001,1.599497141503731
Clc1ccc(Cl)cc1,2.9934000000000003,1.0782649736715637
Clc1ccccc1Cl,2.993400000000001,1.1284887498953378
Clc1cccc(Cl)c1,2.9934000000000003,1.2417691694757593
Clc1cccc(Br)c1,3.1025,1.5213859526925404
Clc1ccc(Br)cc1,3.1025,1.2470810575876463
Brc1ccc(Br)cc1,3.2116000000000007,1.4158971415037307
Brc1ccccc1Br,3.2116000000000007,1.6926565820631723
Clc1ccc(Cl)c(Cl)c1,3.6468000000000007,1.3373568533794042
C=CCC(C)C,2.2184999999999997,2.587502855978469
Clc1cccc(Cl)c1Cl,3.6468000000000007,1.565501084148634
Clc1cc(Cl)cc(Cl)c1,3.6468000000000007,1.5470282133095985
Brc1cccc(Br)c1Br,3.974100000000001,2.19343569953325
Fc1cc(F)c(F)c(F)c1,2.2430000000000003,1.8272776506991821
Fc1cc(F)c(F)cc1F,2.2430000000000003,1.582687144759758
Clc1cc(Cl)c(Cl)c(Cl)c1,4.3002,1.873262857799773
Clc1ccc(Cl)c(Cl)c1Cl,4.3002,1.8039096033619035
Ic1ccccc1,2.291200000000001,1.4777843557548493
Cc1ccc(Br)cc1,2.7575200000000013,1.2026789596855476
Fc1ccc(CCl)cc1,2.5645000000000007,1.5299953918409397
CC=CCCCC,2.752700000000001,2.29902196709088
Fc1ccc(F)cc1,1.9647999999999999,1.1107656729722617
Cc1cccc(Br)c1,2.7575200000000013,1.473717421224011
Cc1ccccc1Cl,2.6484200000000007,1.1740929456995346
ClCc1ccccc1,2.4254000000000007,1.3504508052313078
Cc1ccc(Cl)cc1,2.6484200000000007,1.033862875769465
Clc1ccccc1-c1ccccc1,4.007000000000002,1.1882591832072062
Clc1cccc(-c2ccccc2)c1,4.007000000000002,1.1856466325999193
Clc1ccc(-c2ccc(Cl)cc2)cc1,4.660400000000002,1.0529260848189068
Clc1ccccc1-c1ccccc1Cl,4.660400000000003,1.3269789126626392
Clc1cccc(-c2cccc(Cl)c2)c1,4.660400000000002,1.3911890472305988
CC1=CCCCC1,2.5067000000000004,2.3704458942163864
Clc1ccc(-c2ccccc2)cc1Cl,4.660400000000002,1.3072052010767532
Clc1ccc(-c2ccccc2)c(Cl)c1,4.660400000000002,1.3501386626152154
Clc1cccc(Cl)c1-c1ccccc1,4.660400000000002,1.4616002010767524
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,5.313800000000001,1.5660474045182031
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,5.313800000000001,1.4733342177050162
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,5.313800000000001,1.659146305617103
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,5.313800000000001,1.5629122396830368
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,5.313800000000001,1.5355528990236955
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,5.313800000000001,1.4593858660566639
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,5.313800000000001,1.68362103089183
C=CCCCCCC,3.142800000000002,1.875104833811422
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,5.967200000000002,1.7922896390363068
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,5.967200000000002,1.6485271466770044
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,5.967200000000002,1.7823659578658138
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,5.967200000000002,1.6957173564672132
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,5.967200000000002,1.6830812474279142
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,5.967200000000002,1.6311657818327632
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,5.967200000000002,1.6618414823413392
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,5.967200000000002,1.618992436239104
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.620600000000001,1.9316271169576122
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,6.620600000000001,2.0000602273255055
C1CCCC1,1.9505000000000001,1.0
C=CCCCCCCC,3.5329000000000024,1.8460643149178662
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.620600000000001,1.8380812975596204
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,6.620600000000001,2.075741498228515
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,6.620600000000001,2.0458428360211585
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.274000000000001,1.7819838126862617
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,7.274000000000001,2.1586067721457614
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,7.274000000000001,2.136302925991915
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,7.274000000000001,2.1479510029149917
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,7.274000000000001,2.2485317721457605
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,7.274000000000001,2.1838471567611464
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.274000000000001,2.160657733684223
C=CCCC=C,2.1386000000000003,2.916122855978468
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,7.274000000000001,2.1510836952226846
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,7.274000000000001,2.2634250413765304
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,7.9274000000000004,2.3492400204475956
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.9274000000000004,2.414325251216825
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,7.9274000000000004,2.3269975589091327
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,8.580799999999998,2.3871520768066343
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,9.2342,2.5641604017394872
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,9.2342,2.4674190584085682
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,9.887599999999999,2.1069688798708857
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.187900000000003,1.9142106779488728
C=CC(=C)C,1.7485,3.0331346759946562
Clc1ccc2ccccc2c1,3.4932000000000016,1.2696022593741532
Clc1cccc2ccccc12,3.4932000000000016,1.3539253362972303
Brc1cccc2ccccc12,3.6023000000000014,1.4643527401433847
CCCCO,0.7787999999999999,1.8791313408682448
CCC(C)O,0.7771999999999999,2.425128656004924
CC(C)CO,0.6347,1.8582381724981545
CCCCCO,1.1689,1.5664517021323139
CCC(O)CC,1.1673,2.3606567021323155
CCC(C)(C)O,1.1673,2.145824039410421
CCC(C)CO,1.0248,2.696596696128596
C=CC=C,1.3584,3.6395999695449035
CC(C)CCO,1.0248,2.157192086747699
CC(C)C(C)O,1.0232,2.3998359860694247
CCCCCCO,1.559,1.5616996998844037
CCCC(O)CC,1.5574,2.541149734366515
CCCCC(C)O,1.5574,2.3212574266742063
CCC(O)C(C)C,1.4133,2.7706343497511305
CC(C)CC(C)O,1.4133,2.6752262049547504
CCCC(C)(C)O,1.5574,2.4018045819991922
CCCC(C)CO,1.4149,2.5502112728280526
CCC(C)(C)CO,1.4149,2.5184462109584675
C1=CCC=CC1,1.8926,3.5093920867476998
CC(C)(C)CCO,1.4149,2.4253756227231733
CCC(CC)CO,1.4149,2.4018389711394637
CCC(C)C(C)O,1.4133,3.0287960025612595
CCC(C)(O)CC,1.5574,2.580566572949417
CC(C)C(C)(C)O,1.4133,2.1426605096010025
OC1CCCCC1,1.3114,1.8182543557548474
CCCCCCCO,1.9491,1.5647055331121216
CCCCC(O)CC,1.9475,2.416774038596916
CCCC(O)CCC,1.9475,2.060859978666567
CC(C)CC(C)(C)O,1.8034,2.497734241246093
C=C(C)C1CC=C(C)CC1,3.308900000000002,3.1648955145179487
CCCC(C)(C)CO,1.805,2.4149229456995354
CC(C)(C)CCCO,1.805,2.208490638007227
CC(C)CCC(C)O,1.8034,2.5175160166188935
CCCCC(C)(C)O,1.9475,2.0836952533918414
CCC(O)C(C)(C)C,1.8034,2.9266640328132247
CCCC(C)(O)CC,1.9475,2.9308790935419715
CCC(C)C(C)(C)O,1.8034,3.0777692959711196
CCC(C)(O)C(C)C,1.8034,3.1704729396958165
CCC(O)(CC)CC,1.9475,2.692794484161073
CCCCCCCCO,2.3392,1.572912930302481
C#CCCC,1.4197,3.119469802406707
CCCCCCC(C)O,2.3376,2.2204080012218395
CCCCC(CC)CO,2.1951,2.5569214627603003
CCCCC(C)C(C)O,2.1935000000000007,2.867543055566493
CCC(C)(O)C(C)(C)C,2.1935000000000002,3.185491517705355
CCCCCC(C)(C)O,2.3376,1.9934420540483
OCCc1ccccc1,1.2213999999999998,1.273051675864611
OC(c1ccccc1)c1ccccc1,2.768300000000001,1.389748878375066
CCCCCCCCCCCCO,3.899600000000003,1.6350464028154796
OCCCc1ccccc1,1.6115,1.3045192340495184
OCCOc1ccccc1,1.0576999999999999,1.3198693666755137
C#CCCCC,1.8098,2.5250382405938527
CCCCCCCCCO,2.729300000000001,1.5848353007414477
CC1CCC(O)CC1,1.5574,2.0467279107345
OCc1c(Cl)cccc1Cl,2.4857000000000005,1.8179668025729487
Oc1ccccc1,1.3921999999999999,1.1765612788317714
Oc1cccc(O)c1,1.0977999999999999,1.686520218426807
Oc1ccc(O)cc1,1.0977999999999999,1.5269055331121208
Cc1ccccc1O,1.70062,1.405027910734498
OCc1ccccc1,1.1788999999999998,1.1406996346627452
Cc1ccc(O)cc1,1.70062,1.2581831554897462
OCc1ccccc1O,0.8844999999999998,1.726034776456327
C#CCCCCC,2.1999000000000004,2.3212705500868314
CC(O)c1ccccc1,1.7399,1.8064504627602993
Cc1ccc(O)c(C)c1,2.00904,1.5140914687640183
Cc1cc(C)cc(O)c1,2.00904,1.8212049303024802
CC(C)(C)c1ccc(O)cc1,2.689700000000001,1.5648517951831735
Oc1ccc(-c2ccccc2)cc1,3.0592000000000015,1.2253559443408104
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.423700000000002,1.8304717945601112
Oc1cccc2ccccc12,2.5454,1.4268469709126155
Oc1cccc2c(O)cccc12,2.2509999999999994,1.7082058148015022
CCc1ccccc1O,1.9546,1.5610329303024777
Oc1ccccc1-c1ccccc1,3.0592000000000015,1.3148931913043747
C#CCCCCCCC,2.980100000000002,2.1501867764563265
CCC=O,0.5952999999999999,2.6262922772372104
CCCCC=O,1.3755,2.2412786252092385
CCCCCC=O,1.7656,2.0532381614228647
CCCCCCC=O,2.1557000000000004,1.989216022622612
CCCCCCCC=O,2.5458000000000007,1.9464821610717102
C=CC=O,0.37129999999999996,3.2967845849295188
CC=CC=O,0.7614,3.4814508674954636
O=Cc1ccccc1,1.4990999999999999,1.4390300694453533
O=Cc1ccc2c(c1)OCO2,1.2278,1.9841287016818452
CCC(C)=O,0.9854,1.8455626480226286
CCCCCC,2.5866000000000007,1.2090305482861616
c1ccccc1,1.6866,1.0
CCCC(C)=O,1.3755,2.0735059329015453
CCCCC(C)=O,1.7656,1.7395928172933086
CC(=O)CC(C)C,1.6215,2.1311122743068847
CCCCCC(C)=O,2.1557000000000004,1.6529918467984377
CCCC(=O)CCC,2.1557000000000004,1.9677742643808536
CCCCCCC(C)=O,2.5458000000000007,1.6495933918409431
CCCCC(=O)CCCC,2.935900000000001,1.8320129564191046
C=CC(=O)CCC,1.5415999999999999,2.5456543557548486
CC1=CC(=O)CC(C)(C)C1,2.3218000000000005,2.7372575323559865
CC(=O)CCC(C)C,2.0116,1.9176175610841497
Cc1ccccc1,1.99502,1.0
CCC(=O)c1ccccc1,2.2793,1.3157006853568323
CC(=O)CC(C)=O,0.5545,2.172544853492404
CCCCCCCCC(C)=O,3.3260000000000023,1.66024033629723
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.723500000000005,3.9460262418397285
CC(=O)c1ccccc1,1.8892,1.0971092379947898
O=C1c2ccccc2C(=O)c2ccccc21,2.4620000000000006,1.332040150941916
CC(=O)O,0.09089999999999993,1.5149307387756714
O=C(O)C(=O)O,-0.8443999999999998,1.6865471163335002
CCCC(=O)O,0.8711,1.7441613175169302
O=C(O)CCCC(=O)O,0.32590000000000025,1.6298601142489666
Cc1ccccc1C,2.30344,1.0337432953498862
CCCCCC(=O)O,1.6513,1.4355478907544814
O=C(O)CCCCC(=O)O,0.716,1.5942681832435603
CCCCCCCC(=O)O,2.4315000000000007,1.4834744948806406
CCCCCCCCCCCC(=O)O,3.991900000000004,1.5842486330294179
C=C(C)C(=O)O,0.6471,2.1064370571619015
CC=CC=CC(=O)O,1.2033,2.779824813831402
O=C(O)c1ccccc1,1.3848,1.0549172379947862
Cc1ccc(C(=O)O)cc1,1.69322,1.161566802572949
Cc1ccccc1C(=O)O,1.69322,1.2820591102652568
O=C(O)Cc1ccccc1,1.3137,1.2107567293128767
Cc1ccc(C)cc1,2.30344,1.0
O=C(O)c1ccccc1C(=O)O,1.083,1.3982973306386075
CCCCCCCCCCCCCCCC(=O)O,5.552300000000006,1.6914869192045838
O=C(O)C(O)(c1ccccc1)c1ccccc1,2.0071000000000003,1.7588425433790178
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.0270999999999997,6.690015977753265
CC(C)C(=O)O,0.7270000000000001,1.7186169388187054
CCC(CC)C(=O)O,1.5072,2.152856791853381
CCCC(CCC)C(=O)O,2.2874,2.0289841595749216
O=C(O)C1CCCCC1,1.6513,1.614844622610173
O=C(O)COc1ccccc1,1.1500000000000001,1.2748554231458638
CCCCCCCCCCC(=O)O,3.6018000000000026,1.558420519239597
Cc1cccc(C)c1,2.30344,1.1380803582869472
C=CCCCCCCCCC(=O)O,3.3778000000000024,1.9069628269319026
O=C(O)CNC(=O)c1ccccc1,0.5009999999999997,1.3434435961626718
O=C(O)c1ccsc1,1.4463,2.187876861783451
O=C(O)c1ccco1,0.9778,2.0281677708743597
COC=O,-0.2108,2.9490615080064426
COC(C)=O,0.17930000000000001,1.7363164941764762
CCOC(C)=O,0.5694,1.7562997790553911
CCCOC=O,0.5694,2.706344971363084
CCC(=O)OC,0.5694,1.9451797790553922
CCCOC(C)=O,0.9595,1.7294158942163875
CCCc1ccccc1,2.639100000000001,1.0804143977581013
CCCC(=O)OC,0.9595,1.6392543557548471
CC(C)COC=O,0.8154,2.783808201908693
CC(=O)OC(C)C,0.9579,2.0599511883340345
CCCCOC(C)=O,1.3496000000000001,1.6535522863588739
CCCCC(=O)OC,1.3496000000000001,1.5562995391061278
C=CC(=O)OCC(C)C,1.3716000000000002,2.2558928901687008
CCOC(=O)CC(=O)OCC,0.5027,1.8529090896128793
CCCCCOC(C)=O,1.7397,1.6331106995332494
CCCCCC(=O)OC,1.7397,1.5095683918409435
CCCCC(=O)OCC,1.7397,1.5359568533794032
Cc1ccc(C)c(C)c1,2.611860000000001,1.2029222379947875
CC(=O)OCCC(C)C,1.5956000000000001,1.8513684754529827
CCCCCCOC(C)=O,2.1298000000000004,1.6379462897524366
CCCCCCCC(=O)OC,2.5199000000000007,1.5482203362972307
CCCCCCC(=O)OCC,2.5199000000000007,1.5249957209126155
CC(=O)OCC(COC(C)=O)OC(C)=O,0.044299999999999784,2.246178089218118
CCCCCCCC(=O)OCC,2.910000000000001,1.548435267701544
CCCCCCCCCC(=O)OCC,3.6902000000000026,1.5972995206033822
C=CC(=O)OC,0.34540000000000004,2.5417182405938537
C=CC(=O)OCC,0.7355,2.084223586524079
C=C(C)C(=O)OC,0.7355,2.3190860299629925
Cc1cccc(C)c1C,2.611860000000001,1.353885699533249
CCOC(=O)c1ccccc1,1.8633,1.135031601805915
COC(=O)c1ccccc1C(=O)OC,1.2597999999999998,1.4867453630200753
CCCOC(=O)c1ccccc1,2.2534,1.3104791179689226
CCOC(=O)c1ccccc1C(=O)OCC,2.04,1.5197799438798008
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,3.3122000000000025,1.9080645133401575
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,6.433000000000008,3.0066641932094136
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.000500000000003,1.6668432694773312
COCOC,0.23670000000000002,2.4499763112824464
CCCOC,1.0428000000000002,1.9679703941226823
COC(C)C,1.0412,1.9266759347359166
CCc1ccccc1C,2.5574200000000005,1.360634776456326
CCCCOC,1.4329,1.4820247790553918
CCCOCC,1.4329,1.7503892021323146
CCOC(C)C,1.4313,2.1809059329015454
C1CCOCC1,1.1869,1.9174305482861609
CCCOCCC,1.823,1.8287628577791395
CC(C)OC(C)C,1.8197999999999999,2.306029921365708
CCOCCOCC,1.0594000000000001,1.863014624021213
CCOC(C)OCC,1.4054,2.389013824820413
CCCCOCCCC,2.603200000000001,1.6443646226101727
C=COCC,1.1664,3.167089920749902
CCc1ccc(C)cc1,2.5574200000000005,1.1296698533794025
c1ccc(Oc2ccccc2)cc1,3.478900000000002,1.0553403606727105
c1ccc2c(c1)Oc1ccccc1O2,3.584600000000001,1.759025535368357
Cc1cccc(Oc2cccc(C)c2)c1,4.095740000000002,1.4462941205928264
CC1CO1,0.4051,2.432810732771955
C1CCOC1,0.7968000000000001,2.0262776130575944
CC1CCCO1,1.1853,2.7097304517847043
c1ccoc1,1.2796,3.4100345361345177
c1ccc2c(c1)oc1ccccc12,3.586000000000001,1.4893651937958072
