index,ID,SMILES,InChIKey,Solubility,split,logp
10464,F-617,O=C(O)C(SCCSC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,UAFWZTUMPCUHHG-UHFFFAOYSA-N,-3.41,1,4.104600000000003
10465,F-618,NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)NCC(=O)O,HIINQLBHPIQYHN-UHFFFAOYSA-N,-1.47,1,-1.420999999999999
10466,F-619,CC1=C(NC(=O)NC2=CC=CC=C2)C(=O)N(C2=CC=CC=C2)N1C,MHDYKXPQKDDFFZ-UHFFFAOYSA-N,-2.3,1,3.128420000000001
10467,F-62,C=CCC1=CC=C2C=NC=NC2=C1O,RSUANXGCNJOXOI-UHFFFAOYSA-N,-3.62,1,2.0639
10468,F-621,CC1=C(O)C=CC(C(=O)CC(C)C)=C1,KDSZUDODQQARLW-UHFFFAOYSA-N,-1.98,1,2.9294200000000012
10469,F-622,CC1CCC(C)C(=NO)C1=NO,WXZGEDBTCQOLCM-UHFFFAOYSA-N,-1.32,1,1.7127999999999999
10470,F-623,CCC1CCC(=NO)C(=NO)C1,GBAJQUQTRTUWDV-UHFFFAOYSA-N,-1.83,1,1.8568999999999998
10471,F-624,COC1=CC(O)=C(CC=C(C)C)C2=C1C(=O)CC(C1=CC=C(O)C=C1)O2,YKGCBLWILMDSAV-UHFFFAOYSA-N,-5.44,1,4.3216000000000045
10472,F-625,CCOC(=O)C1=CC(Br)=C(O)C=C1,CMXRBHNFKLKRFS-UHFFFAOYSA-N,-3.39,1,2.3314000000000004
10473,F-626,NC(=O)CC1=CC=C(C2=CC=CC=C2)C=C1,JJLKXBIUMBGNNY-UHFFFAOYSA-N,-3.33,1,2.3814
10474,F-627,CCCOC(=O)C1=CC(Cl)=C(O)C=C1,BSIHCYCJEOIHQZ-UHFFFAOYSA-N,-3.38,1,2.612400000000001
10475,F-628,CCCOC(=O)C1=CC(Br)=C(O)C=C1,HLGLZIHUZLGLGS-UHFFFAOYSA-N,-3.51,1,2.7215000000000007
10476,F-629,O=S1(=O)OC(C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=C1C=CC=C2,BELBBZDIHDAJOR-UHFFFAOYSA-N,-3.07,1,3.108600000000001
10477,F-630,C=CCOC1=C(C=C(C=C1)[N+](=O)[O-])N,FLPHVXHNKUPMTF-UHFFFAOYSA-N,-2.8,1,1.7417999999999998
10478,F-631,COC1=CC=C(N(C)C(N)=O)C=C1,FMZVAQGPUASACA-UHFFFAOYSA-N,-1.16,1,1.2101
10479,F-633,NC(=O)NN=CCOC1CCCCC1,OEXXJWUGCIYXEF-UHFFFAOYSA-N,-1.74,1,0.9897999999999993
10480,F-634,CCOC1=CC=C(N(C)C(N)=O)C=C1,RXJIGRPQCMIWMF-UHFFFAOYSA-N,-1.66,1,1.6002
10481,F-635,CCCCOC1=C(C=C(C=C1)[N+](=O)[O-])N,ZQTPOMUMEJTURV-UHFFFAOYSA-N,-3.82,1,2.3559
10482,F-636,COC1=C(S(N)(=O)=O)C=C(C)C=C1,NNBCTZQYASZPPO-UHFFFAOYSA-N,-1.53,1,0.6510199999999999
10483,F-637,CCCCOC(=O)C1=CC(Cl)=C(O)C=C1,ZYXCFLLLKGPMBJ-UHFFFAOYSA-N,-3.51,1,3.0025000000000013
10484,F-638,CCCCOC(=O)C1=CC(Br)=C(O)C=C1,WDMQSFJGWOROIN-UHFFFAOYSA-N,-3.67,1,3.111600000000002
10485,F-639,CC1=C(OCC(O)=S)C=CC(Cl)=C1,OELWFMFENYNUQY-UHFFFAOYSA-N,-3.16,1,2.9126200000000004
10486,F-640,CCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,RNGWSERDYBOYRH-UHFFFAOYSA-N,-3.95,1,3.3926000000000025
10487,F-641,CCCCCOC(=O)C1=CC(Br)=C(O)C=C1,FXNNQKLPLOXENK-UHFFFAOYSA-N,-4.1,1,3.5017000000000023
10488,F-642,CCCCCOC(=O)C1=CC(I)=C(O)C=C1,JGHBBCHMWWSORJ-UHFFFAOYSA-N,-4.22,1,3.3438000000000025
10489,F-643,CC(C)OC1=C(C=C(C=C1)[N+](=O)[O-])N,NIHHCJZYYQHCHJ-UHFFFAOYSA-N,-2.66,1,1.9642000000000002
10490,F-644,C1=CC=C(C=C1)C2=C(C=CC(=C2)O)[N+](=O)[O-],LHJUVPXOXCFLCH-UHFFFAOYSA-N,-3.63,1,2.967400000000002
10491,F-645,CC(C(N)=O)S(=O)(=O)C1=CC=CC=C1,SFNCEGFOAIRTAL-UHFFFAOYSA-N,-1.64,1,0.33409999999999973
10492,F-646,C1=CC=C(C=C1)C2=C(C(=CC=C2)O)[N+](=O)[O-],DRGIJTNVBHIOFB-UHFFFAOYSA-N,-3.95,1,2.967400000000002
10493,F-647,CCOC1=CC=C(N(CC)C(N)=O)C=C1,XLHOPKWSUMNBQP-UHFFFAOYSA-N,-1.85,1,1.9903
10494,F-648,OC(=S)COC1=C(Cl)C=C(Cl)C=C1,YLINLVDPMKICLO-UHFFFAOYSA-N,-2.69,1,3.257600000000001
10495,F-649,CCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,XYGOUWSAVDEPBE-UHFFFAOYSA-N,-4.09,1,3.782700000000003
10496,F-650,CCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,VXNRGULEPUZZIY-UHFFFAOYSA-N,-4.22,1,3.8918000000000035
10497,F-651,CCCCCCOC(=O)C1=CC(I)=C(O)C=C1,NXBCOPCQMVFRPQ-UHFFFAOYSA-N,-4.43,1,3.733900000000003
10498,F-652,COC1=CC=CC(OCC(O)CO)=C1OC,OLYIDXAKNMPQMJ-UHFFFAOYSA-N,-3.0,1,0.43579999999999985
10499,F-653,COC1=C(O)C(OC)=C(Cl)C(Cl)=C1Cl,ZZCSBXFJFLSDRR-UHFFFAOYSA-N,-3.41,1,3.369600000000001
10500,F-654,CN(C)C1=C(C(=O)O)C=C(C(=O)O)C=C1,CASPLZGZWQCJGG-UHFFFAOYSA-N,-2.02,1,1.149
10501,F-655,CCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,BJEHUIBLBDLXCQ-UHFFFAOYSA-N,-4.23,1,4.172800000000003
10502,F-656,CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,ATNJUVPMRFIJJA-UHFFFAOYSA-N,-4.42,1,4.281900000000005
10503,F-657,CCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,MBJIQNDBGMOBLT-UHFFFAOYSA-N,-4.56,1,4.124000000000003
10504,F-658,COC1=CC(C(=O)O)=C(C(=O)O)C=C1O,OFECJXVRRIHUSC-UHFFFAOYSA-N,-1.21,1,0.7971999999999999
10505,F-659,O=S(=O)(C1=CC(O)=CC=C1)C1=C(O)C=CC=C1,AQHJGSVRTSBTKR-UHFFFAOYSA-N,-2.29,1,1.9305999999999996
10506,F-660,O=S(=O)(C1=CC(O)=CC=C1)C1=CC(O)=CC=C1,OQYYLPLRBBDFLA-UHFFFAOYSA-N,-2.33,1,1.9305999999999999
10507,F-661,CS(=O)(=O)NS(=O)(=O)C1CCCCC1,CWLZDZVLPBXMKF-UHFFFAOYSA-N,-0.33,1,0.19809999999999972
10508,F-662,CCCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,LSRAKNSQYCAYKS-UHFFFAOYSA-N,-4.38,1,4.562900000000005
10509,F-663,CCCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,DSRZQIDFVZUCGM-UHFFFAOYSA-N,-4.52,1,4.672000000000005
10510,F-664,CCCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,LEFFMFUNHSGTAE-UHFFFAOYSA-N,-4.67,1,4.514100000000005
10511,F-665,CCN(CC)C(C)C(C)OC(=O)C1=CC=C(N)C=C1,TWIQYLUQWRZKNE-UHFFFAOYSA-N,-3.42,1,2.5444000000000004
10512,F-667,OC(=S)COC1=C(Cl)C=C(Cl)C(Cl)=C1,VRXPNZQIJMKYQY-UHFFFAOYSA-N,-2.96,1,3.9110000000000005
10513,F-668,CC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,QZKDRLZSJSWQPS-UHFFFAOYSA-N,-1.52,1,0.9459999999999991
10514,F-669,O=C(NC1=CC=CC=C1)C(O)COC1=CC=CC=C1,WCTKZGMVCGDGLZ-UHFFFAOYSA-N,-2.41,1,2.065
10515,F-67,C1=CC2=C(C=C1)SC1=C(C=CC=C1)N2,WJFKNYWRSNBZNX-UHFFFAOYSA-N,-5.59,1,3.894800000000002
10516,F-670,CCOC1=C(C(=O)N(O)C2=CC=CC=C2)C=CC=C1,XWTBEINGILORHZ-UHFFFAOYSA-N,-3.37,1,3.1213000000000015
10517,F-671,NCCNC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,MDPYJIRMYGKJHU-UHFFFAOYSA-N,-2.35,1,1.4721999999999995
10518,F-673,NC1=CC=C(S(=O)(=O)NC(CO)(CO)CO)C=C1,ANADDXJINIYFJZ-UHFFFAOYSA-N,-1.4,1,-1.7372
10519,F-674,CNC(=N)NS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,HNNWFOKEOYHSCW-UHFFFAOYSA-N,-3.1,1,1.2722699999999998
10520,F-675,CC(C)(NC(=O)C1=CC=CC=C1)C(=O)NCC(=O)O,XREZZEFPCQPYDJ-UHFFFAOYSA-N,-0.56,1,0.3957999999999997
10521,F-676,O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1Cl,LHLCXSQOCYXPTJ-UHFFFAOYSA-N,-3.0,1,4.159200000000001
10522,F-678,CCOC(=O)CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,BCUDENMQYSKCLW-UHFFFAOYSA-N,-2.88,1,1.9401199999999998
10523,F-679,CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C2=C(C=CC=C2)C=C1,CTYGQWCPJMPEBS-UHFFFAOYSA-N,-4.5,1,3.531220000000001
10524,F-680,CC1=CC=C(NC(=O)C(O)(O)C(=O)NC2=CC=C(C)C=C2)C=C1,YHKFVRLNISKKFY-UHFFFAOYSA-N,-3.1,1,1.5615399999999995
10525,F-681,O=C(O)C(NCCCCCNC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,RYJPNIRLUSZYIB-UHFFFAOYSA-N,-2.02,1,2.987700000000001
10526,F-683,NC1=NC2=C(N=CN2C2C=CC(CO)C2)C(O)=N1,XSSYCIGJYCVRRK-UHFFFAOYSA-N,-2.3,1,0.2235999999999997
10527,F-684,NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CO1,NKPDCGFEJUINIK-UHFFFAOYSA-N,-2.4,1,0.46540000000000054
10528,F-685,NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CS1,IGEMDIAQXSOCKX-UHFFFAOYSA-N,-3.03,1,0.9339000000000006
10529,F-686,COC1=CC=C(S(=O)(=O)C2=COC(S(N)(=O)=O)=C2)C=C1,VXLVYFXPZGPXCT-UHFFFAOYSA-N,-3.02,1,0.7684000000000001
10530,F-687,COC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,VDAMAZDKFJYVCT-UHFFFAOYSA-N,-4.22,1,1.2369
10531,F-688,NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC(O)=CC=C2)=CS1,LRQUYRADZABVMX-UHFFFAOYSA-N,-2.72,1,0.9339000000000006
10532,F-690,NC(CCCCNC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)O,RAQBUPMYCNRBCQ-UHFFFAOYSA-N,-3.0,1,3.1073000000000013
10533,F-691,CN1CCC(=C2C3=C(C=CC=C3)C=CC3=C2C=CC=C3)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,-3.09,1,4.697900000000004
10534,F-692,CC(C)CNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,VVKQXJMBVLKXJC-UHFFFAOYSA-N,-1.16,1,1.9739
10535,F-694,CC1=CC=C(S(=O)(=O)NCl)C=C1,NXTVQNIVUKXOIL-UHFFFAOYSA-N,-0.36,1,1.42712
10536,F-695,COC1=C(Cl)C=C(Cl)C(OC)=C1O,IDKMFABKPPHDBI-UHFFFAOYSA-N,-2.96,1,2.716200000000001
10537,F-697,CC1=CC2OC3CC(O)C(C)(C2(CO)CC1)C31CO1,ZSRVBNXAPSQDFY-UHFFFAOYSA-N,-2.61,1,1.0125
10538,F-698,CC(C)(C)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,CTXPWRRGJDHGNC-UHFFFAOYSA-N,-3.43,1,2.0034
10539,F-7,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],XKTWHYDFCTZPQM-UHFFFAOYSA-N,-4.82,1,3.384500000000001
10540,F-70,CC1=NC=CC2=C1NC1=C2C=CC=C1,PSFDQSOCUJVVGF-UHFFFAOYSA-N,-3.79,1,3.0245200000000008
10541,F-700,CN1CC2C3=C(C=CC=C3)OC3=C(C=C(Cl)C=C3)C2C1,VSWBSWWIRNCQIJ-UHFFFAOYSA-N,-2.13,1,4.258500000000003
10542,F-701,C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],YKCVVHOLBKXNPV-UHFFFAOYSA-N,-4.0,1,2.8702000000000014
10543,F-703,C#CC1CN2CCC1CC2C(O)C1=CC=NC2=C1C=C(OC)C=C2,NEVQIVQOUXGAJH-UHFFFAOYSA-N,-2.12,1,2.620400000000001
10544,F-704,CCCCCCCCCCSC(=N)N,LRWNUFGVDBJUTF-UHFFFAOYSA-N,-2.71,1,3.753770000000002
10545,F-705,CCOC(=O)N1CCN(C)CC1,USYYUUDWGLOMDJ-UHFFFAOYSA-N,1.13,1,0.3903000000000001
10546,F-706,CCOC(=O)N1CC(C)NCC1C,VVZAIGZNZMZDFX-UHFFFAOYSA-N,0.65,1,0.8251000000000002
10547,F-707,CC1=CC2=C(N)C3=C(C=CC=C3)N=C2C=C1,QQRIRFIZTPHLEM-UHFFFAOYSA-N,-2.39,1,3.27862
10548,F-708,CS(=O)(=O)C1=CC=C(C(=N)N)C=C1,ANPBNAUKOUYEGJ-UHFFFAOYSA-N,-1.38,1,0.37417000000000006
10549,F-709,CC1CN(C(=N)N)C(C)CN1C(=N)N,QLZCZJVQGUKZPE-UHFFFAOYSA-N,0.02,1,-0.8320599999999987
10550,F-710,NC1=C2C=C(F)C=CC2=NC2=C1C=CC=C2,HOVVFNPKGWZRTE-UHFFFAOYSA-N,-2.4,1,3.109300000000001
10551,F-711,NC1=C2C=CC(F)=CC2=NC2=C1C=CC=C2,LJCVIUWHTJVXLG-UHFFFAOYSA-N,-2.12,1,3.109300000000001
10552,F-712,NC1=C2C=CC=C(F)C2=NC2=C1C=CC=C2,PUBNSRUKOMGNPM-UHFFFAOYSA-N,-1.66,1,3.109300000000001
10553,F-713,NC1=C2C(F)=CC=CC2=NC2=C1C=CC=C2,MGMUPJQFUAHIMG-UHFFFAOYSA-N,-0.95,1,3.109300000000001
10554,F-714,NC1=C2C(Cl)=CC=CC2=NC2=C1C=CC=C2,QGLBQYVHYYPKGD-UHFFFAOYSA-N,-1.58,1,3.6236000000000015
10555,F-715,CCCCCCCCCCN1CCCCC1,GRAKHOCSWNZIPQ-UHFFFAOYSA-N,-1.53,1,4.613000000000004
10556,F-716,NC1=C2C=C(Cl)C=CC2=NC2=C1C=CC=C2,LWEBYMLDVJZRKF-UHFFFAOYSA-N,-2.42,1,3.6236000000000015
10557,F-717,NC1=C2C=CC(Cl)=CC2=NC2=C1C=CC=C2,IRSNBSGPKPZUDV-UHFFFAOYSA-N,-1.73,1,3.6236000000000015
10558,F-718,CCN(CC)NC(=O)NC1=C(C)C=CC=C1C,TXYFIIYEMNLZAI-UHFFFAOYSA-N,-1.09,1,2.6817400000000005
10559,F-719,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCNCC1,ZMISODWVFHHWNR-UHFFFAOYSA-N,-1.39,1,2.9221000000000013
10560,F-72,CCC1(CC)CCC(=O)NC1=O,CKCSUNHTSMNWOK-UHFFFAOYSA-N,-4.53,1,1.2293999999999998
10561,F-721,C1=CC=C2C(=C1)C(=C3C(=N2)C=CC=C3[N+](=O)[O-])N,IOQZSOCPFYNJIG-UHFFFAOYSA-N,-1.84,1,2.878400000000001
10562,F-722,C1CCC(NCCNC2CCCCC2)CC1,JMRWVHXGVONXEZ-UHFFFAOYSA-N,-0.98,1,2.8310000000000004
10563,F-723,NC1=C2C=CC=CC2=NC2=CC=CC(C(F)(F)F)=C21,GAWKHTAHYFTCHE-UHFFFAOYSA-N,-2.48,1,3.9890000000000008
10564,F-724,CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,NGCCPWWOZGTTHT-UHFFFAOYSA-N,-2.24,1,5.090400000000005
10565,F-725,OC(CN1CCCCC1)C1=C2C=CC=CC2=C(Cl)C=C1,CSPISCDWKAVDAB-UHFFFAOYSA-N,-1.55,1,4.012500000000003
10566,F-726,NC1=C2C=CC(C(F)(F)F)=CC2=NC2=C1C=CC=C2,QMYXIDFAHHRUHP-UHFFFAOYSA-N,-2.17,1,3.9890000000000017
10567,F-727,CCN(CC)CCC(C)(O)C1=C2C=CC=CC2=C(OC)C=C1,PKRAIEMBBGSHDW-UHFFFAOYSA-N,-1.68,1,3.7878000000000025
10568,F-728,N=C(N)C1=CC=C(CCC2=CC=C(C(=N)N)O2)O1,JQQBZDIFLUBFEW-UHFFFAOYSA-N,-1.02,1,1.2259400000000003
10569,F-729,CCOC1=CC=C(C(=O)OCCNC(C)C2=CC=CC=C2)C=C1,UDMQHGKMZUJTDM-UHFFFAOYSA-N,-1.49,1,3.592900000000002
10570,F-73,CCOC(=O)C1=CNC(=S)N=C1,XNHZQTRMBMPMTM-UHFFFAOYSA-N,-1.74,1,1.31589
10571,F-730,CC1=C(NC(=O)C(=O)C(=O)NC2=C(C)C=CC=C2)C=CC=C1,GDLUURVRLLHAQO-UHFFFAOYSA-N,-2.2,1,2.4497400000000003
10572,F-731,C1=CC=C2C(=C1)/C(=N/O)/C(C2=O)[N+](=O)[O-],SIFGOGCSHSLASW-YFHOEESVSA-N,-2.68,1,0.7064999999999999
10573,F-732,O=C(CCCN1CCC(O)(C2=CC=CC=C2)CC1)C1=CC=CC=C1,IOCMJUXJUBZFSJ-UHFFFAOYSA-N,-2.68,1,3.6331000000000024
10574,F-733,CC1=CC=C(C2(O)CCN(CCCC(=O)C3=CC=CC=C3)CC2)C=C1,QFAAHFQCTYZMLF-UHFFFAOYSA-N,-1.62,1,3.9415200000000032
10575,F-734,CN(C)CC1CC2C3CC=C4CC(O)CCC4(C)C3CCC2(C)C1=O,JZXWQNLDFVFNTR-UHFFFAOYSA-N,-1.49,1,3.6669000000000027
10576,F-736,O=C(CCCN1CCC(O)(C2=CC=C(F)C=C2)CC1)C1=CC=CC=C1,IZGZADRFKHDVHC-UHFFFAOYSA-N,-2.97,1,3.7722000000000033
10577,F-738,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=CC=C1,XMYBCDHWKUBJDW-UHFFFAOYSA-N,-3.35,1,4.286500000000004
10578,F-739,NC1=CC(S(=O)(=O)O)=CC(C(=O)O)=C1,ZYIWQQOVIPGGPG-UHFFFAOYSA-N,-0.94,1,0.21369999999999967
10579,F-74,O=S1(=O)C2=C(C=CC=C2)C2=C1C=CC=C2,IKJFYINYNJYDTA-UHFFFAOYSA-N,-4.57,1,2.4998000000000005
10580,F-740,OC1=C(S(=O)(=O)O)C(=O)C2=C1C=CC=C2,RFDBNYYZXOVYMC-UHFFFAOYSA-N,-2.23,1,0.9972999999999999
10581,F-741,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCCCN1,XSWHNYGMWWVAIE-UHFFFAOYSA-N,-1.9,1,3.0646000000000004
10582,F-742,CC1=CC=CC(CN2CCN(C(C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)=C1,OCJYIGYOJCODJL-UHFFFAOYSA-N,-4.63,1,5.555620000000006
10583,F-743,O=C(CCCN1CCC(O)(C2=CC=C(F)C=C2)CC1)C1=CC=C(F)C=C1,XDFPJEPCZSJPQC-UHFFFAOYSA-N,-2.83,1,3.9113000000000033
10584,F-745,CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2CCCC3C1C5,RLNXZCRXJHNVQY-UHFFFAOYSA-N,-4.22,1,4.3247000000000035
10585,F-747,CC(SC1=CC=CC=C1)S(=O)(=O)O,QUVWXZDNCAXHIL-UHFFFAOYSA-N,-0.49,1,2.0124999999999997
10586,F-749,O=S(=O)(O)CCSC1=CC=CC=C1,LVKGEMOUAAZZHD-UHFFFAOYSA-N,-1.53,1,1.6665
10587,F-751,NC1=CC=C(S(=O)(=O)NC2=C(C(=O)O)C=CC=C2)C=C1,FQQBKLWSOPUVAC-UHFFFAOYSA-N,-0.8,1,1.7678000000000003
10588,F-752,CN1CCC23C=CC=CC2C1CC1=C3C(O)=C(O)C=C1,YCINWPOBJYRBGW-UHFFFAOYSA-N,-1.72,1,2.338000000000001
10589,F-753,COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,FCYQIDFMSYIAEB-UHFFFAOYSA-N,-1.96,1,1.6992
10590,F-754,CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1,XLDAMPBKFZDRSB-UHFFFAOYSA-N,-1.22,1,3.0882000000000014
10591,F-756,NC1=CC=C(S(=O)(=O)NC2=NC=CC=N2)C=C1,SEEPANYCNGTZFQ-UHFFFAOYSA-N,-2.16,1,0.8596000000000001
10592,F-757,CCN(CC)CC(C1=CC=CC=C1)OC(=O)C2=CC=C(C=C2)[N+](=O)[O-],PZKUSJLTKDVNCX-UHFFFAOYSA-N,-2.84,1,3.8347000000000024
10593,F-758,COC1=C2OC3C(OC(C)=O)C=CC4C5CC(=C2C43CCN5C)C=C1,MFXFQKMUCYHPFQ-UHFFFAOYSA-N,-1.3,1,2.0719
10594,F-761,O=C(OCC1=CC=CC=C1)C(OS(=O)(=O)O)C1=CC=CC=C1,DBVLMJUSUCGUJL-UHFFFAOYSA-N,-1.5,1,2.2905000000000006
10595,F-762,N=C(N)NN=C1C=CC(=NNC(=N)N)C2=C1C=CC=C2,PHFIHDKUVGCCEG-UHFFFAOYSA-N,-3.29,1,-0.36925999999999926
10596,F-763,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O,FCQJEPASRCXVCB-UHFFFAOYSA-N,-2.54,1,1.6085000000000003
10597,F-767,CN(C)C(=O)C1=CC=C(Cl)C=C1,FARSXMMESQDZMY-UHFFFAOYSA-N,-1.0,1,2.0418000000000003
10598,F-768,COC1=CC=C(C(=O)NN)C=C1,REKQLYUAUXYJSZ-UHFFFAOYSA-N,-1.15,1,0.2986999999999999
10599,F-769,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,GULNIHOSWFYMRN-UHFFFAOYSA-N,-2.99,1,2.0534
10600,F-771,CCC1(C(=O)NC(=NC1=O)[O-])CC,FTOAOBMCPZCFFF-UHFFFAOYSA-M,-0.07,1,-0.8345000000000002
10601,F-774,COC1=C2OC3C(OC(C)=O)CCC4C5CC(=C2C43CCN5C)C=C1,LGGDXXJAGWBUSL-UHFFFAOYSA-N,-1.75,1,2.2959000000000005
10602,F-775,CC(C)CCOC(=O)C1CN2CCC1CC2C(O)C1=CC=NC2=C1C=CC=C2,ZJNARMAUZGNBEM-UHFFFAOYSA-N,-1.41,1,3.5679000000000025
10603,F-776,CC1=C(S(=O)(=O)O)C=CC(O)=C1,PYPXOMYXFFYJIF-UHFFFAOYSA-N,-0.29,1,0.9473199999999999
10604,F-778,CN(C)C(=O)C1=CC=C(C=C1)[N+](=O)[O-],WYOXDERVKORKJN-UHFFFAOYSA-N,-1.27,1,1.2966
10605,F-780,C=CCC1=C(OCC(O)CNC(C)C)C=CC=C1,PAZJSJFMUHDSTF-UHFFFAOYSA-N,-2.88,1,2.1528
10606,F-782,CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1,FYJJXENSONZJRG-UHFFFAOYSA-N,-1.62,1,4.2904000000000035
10607,F-783,COC(=O)C(CO)NC(=O)C(Cl)Cl,JYLWMEXEAXNUEF-UHFFFAOYSA-N,-0.06,1,-0.5598000000000001
10608,F-784,O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,OZWKMVRBQXNZKK-UHFFFAOYSA-N,-3.26,1,2.2910000000000004
10609,F-786,CCN(CC)C(C)CN1C2=C(C=CC=C2)SC2=C1C=CC=C2,CDOZDBSBBXSXLB-UHFFFAOYSA-N,-2.15,1,5.019600000000005
10610,F-787,CCOP(=O)(CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1)N1CCCC1=O,HTAUUADKDLLMRU-UHFFFAOYSA-N,-3.73,1,5.315300000000005
10611,F-790,CCOC(=O)CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,TZVFXVJWJZMPSP-UHFFFAOYSA-N,-4.36,1,4.068900000000003
10612,F-792,CC(C)CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(=O)O,LYMVXFSTACVOLP-UHFFFAOYSA-N,-1.76,1,1.6532000000000002
10613,F-793,CC(C)(CF)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,ARXWHNLHTJUEBG-UHFFFAOYSA-N,-2.6,1,1.9529999999999998
10614,F-794,O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CC4CC3CN4)=C2)C1=O,LHZDPJRHQVYKPA-UHFFFAOYSA-N,-3.65,1,1.7242
10615,F-795,C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC,FNEJJUKMTUNAMN-UHFFFAOYSA-N,-1.45,1,0.19219999999999998
10616,F-796,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=C(Cl)C(Cl)=CC=C1,RZTAMFZIAATZDJ-UHFFFAOYSA-N,-5.68,1,3.9643000000000024
10617,F-797,O=C(O)C1OC(C2=CC=CC=C2)OC1C1COC(C2=CC=CC=C2)O1,CTMCUPGWMZDNHP-UHFFFAOYSA-N,-2.45,1,2.668000000000001
10618,F-798,CC1=CC=C(C2=C(CC(=O)N(C)C)N3C=C(C)C=CC3=N2)C=C1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,-1.3,1,3.248840000000002
10619,F-799,COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,ZFYFBPCRUQZGJE-UHFFFAOYSA-N,-4.78,1,3.124900000000002
10620,F-80,CCC1(C)NC(=O)C(C)(CC)NC1=O,MRMALBRVIWCMRT-UHFFFAOYSA-N,-1.92,1,0.5697999999999996
10621,F-801,CCCC1=CC(=O)N(CCC(=O)O)C=C1,SJXAVXUWKIGGJR-UHFFFAOYSA-N,-2.11,1,1.2755000000000003
10622,F-802,O=C(O)CCCCCN1C=CC=CC1=O,YHWNRDATJQWPTN-UHFFFAOYSA-N,-0.64,1,1.4932999999999998
10623,F-803,CCOC1=C(CN(C1=O)C(C)C)[N+](=O)[O-],ZCINFQNVNLHJOV-UHFFFAOYSA-N,-4.33,1,0.7617999999999998
10624,F-804,CCCCCCCC1=CC(=O)N(CCC(=O)O)C=C1,QZMVSLWRUVGILE-UHFFFAOYSA-N,-4.4,1,2.8359000000000005
